,종목코드,final_return,순위,첫날종가,마지막날종가
118,A060560,1.3410081643326537,119,1320.0,1373.0
119,A145990,1.3314868349804514,120,43500.0,44550.0
120,A034020,1.3051847970167332,121,16080.0,19270.0
121,A016790,1.297187486240992,122,29700.0,25300.0
122,A126340,1.2823848275058929,123,61400.0,73300.0
123,A263750,1.270681086663841,124,49900.0,50700.0
124,A244460,1.2519045887937448,125,3100.0,1675.0
125,A005420,1.2479497198314882,126,49450.0,53400.0
126,A211270,1.2432647333379174,127,14500.0,13800.0
127,A009300,1.2414929007532243,128,17900.0,18000.0
128,A001570,1.2337456167361134,129,48250.0,58800.0
129,A010660,1.2149705750222453,130,3980.0,4745.0
130,A079550,1.18826892580575,131,79200.0,82200.0
131,A019660,1.1304010519950243,132,1749.0,1821.0
132,A102280,1.130331078338485,133,265.0,249.0
133,A117580,1.1149835651764137,134,8550.0,8450.0
134,A006220,1.1032041256601013,135,15820.0,12760.0
135,A267250,1.0855619790569653,136,57100.0,63500.0
136,A035420,1.079290560112469,137,199500.0,189900.0
137,A032190,1.0781332254382257,138,15260.0,13460.0
138,A017810,1.0616621843431098,139,10680.0,11160.0
139,A005860,1.0582686703595907,140,6060.0,6680.0
140,A020000,1.0578939109036956,141,23100.0,23300.0
141,A060540,1.0369924522157965,142,2515.0,2550.0
142,A091340,1.0270272045206044,143,4120.0,4070.0
143,A023000,1.0108187887132172,144,3160.0,3180.0
144,A119610,1.007182635237339,145,34700.0,36500.0
145,A028050,0.9966003740237971,146,28300.0,28050.0
146,A037070,0.9937415743534751,147,14240.0,13900.0
147,A016380,0.9891281886322086,148,8890.0,9210.0
148,A002700,0.9794878290107675,149,2010.0,1934.0
149,A024070,0.9621972670096129,150,2965.0,2985.0
150,A052670,0.948438846998039,151,1610.0,1857.0
151,A002360,0.9450066014044229,152,784.0,781.0
152,A222980,0.9449042211224036,153,5600.0,5820.0
153,A089590,0.9432130890620857,154,13570.0,14150.0
154,A203690,0.9358743135230237,155,5120.0,5640.0
155,A365590,0.935453843923339,156,2115.0,2430.0
156,A159910,0.9333481549121767,157,153.0,153.0
157,A105330,0.9259346353472719,158,11600.0,11320.0
158,A003120,0.9191630169637293,159,27050.0,27150.0
159,A271560,0.9085926965205072,160,129200.0,130500.0
160,A001230,0.908420939225865,161,9700.0,18210.0
161,A133820,0.9083516108709004,162,2330.0,2440.0
162,A042110,0.9028627707593105,163,1765.0,1735.0
163,A037950,0.9022260060376851,164,1639.0,1488.0
164,A205470,0.8998944034617516,165,2910.0,2480.0
165,A215360,0.8946387045355959,166,16980.0,19510.0
166,A227950,0.8944320643150242,167,1233.0,1150.0
167,A073240,0.8910741275325822,168,4705.0,4855.0
168,A069510,0.8906703962873604,169,7930.0,8380.0
169,A383310,0.8870405985220795,170,62200.0,64100.0
170,A023960,0.8731149379172563,171,2270.0,2065.0
171,A017390,0.8717499038773946,172,83800.0,69300.0
172,A241690,0.8703026251915243,173,4680.0,4565.0
173,A008930,0.8653000311442585,174,36150.0,34100.0
174,A108860,0.8648473006197929,175,19990.0,17760.0
175,A217730,0.8617195889290828,176,3195.0,3200.0
176,A322780,0.8461950305489684,177,2320.0,2750.0
177,A317850,0.8439862970635061,178,14090.0,13790.0
178,A058730,0.8376924808815192,179,4625.0,4995.0
179,A012030,0.8337696130356811,180,1758.0,2290.0
180,A101140,0.8337062789134659,181,467.0,467.0
181,A009620,0.8302729426845852,182,1040.0,1189.0
182,A051380,0.8271734929295416,183,7940.0,8010.0
183,A290690,0.8190863529833178,184,24200.0,23300.0
184,A088290,0.8181650702574589,185,4095.0,4640.0
185,A097800,0.8174704229516927,186,1820.0,1829.0
186,A046140,0.8174491831765895,187,6210.0,6540.0
187,A039840,0.8072855507761186,188,27750.0,34450.0
188,A015890,0.8042649282067388,189,7260.0,7380.0
189,A203400,0.8015122571271542,190,7820.0,7450.0
190,A095720,0.8005655209777472,191,3020.0,2770.0
191,A007530,0.7937976076234663,192,4065.0,3535.0
192,A102940,0.785368256489745,193,31050.0,29850.0
193,A180400,0.7760817347262942,194,8960.0,8240.0
194,A043340,0.7665730093619556,195,906.0,891.0
195,A265560,0.7594578322920282,196,11140.0,11450.0
196,A000040,0.7586802951997546,197,670.0,600.0
197,A168330,0.7577341314140972,198,2790.0,2555.0
198,A005110,0.7542960780166845,199,719.0,677.0
199,A000910,0.7512690989825966,200,7040.0,6530.0
200,A105550,0.01408147901366399,1801,2125.0,2290.0
201,A030520,0.014069753698527695,1802,14810.0,13190.0
202,A100700,0.014000884552509089,1803,2845.0,2855.0
203,A190510,0.013980320410505639,1804,16800.0,15420.0
204,A065950,0.013961745631182155,1805,2985.0,3040.0
205,A303360,0.013896450995980879,1806,7195.0,4515.0
206,A256940,0.0137757161830614,1807,10210.0,11130.0
207,A006400,0.013716290150045706,1808,718000.0,695000.0
208,A024090,0.013683617109895402,1809,13520.0,12190.0
209,A039130,0.013599618056157373,1810,54600.0,54000.0
210,A033780,0.0135932894234452,1811,83600.0,82000.0
211,A086040,0.013506528805142819,1812,8140.0,7430.0
212,A002990,0.013476344286684106,1813,6350.0,6320.0
213,A078590,0.013274360070580473,1814,2380.0,2380.0
214,A120110,0.013149387842880495,1815,42800.0,46700.0
215,A009770,0.013080335193202682,1816,26800.0,26950.0
216,A353190,0.013051975692216965,1817,1330.0,1364.0
217,A241790,0.01273826212246929,1818,15290.0,16640.0
218,A173940,0.012702701261179105,1819,5850.0,7700.0
219,A005090,0.01267701850799688,1820,27300.0,26100.0
220,A000050,0.012668960987361956,1821,10370.0,10000.0
221,A023410,0.012634015252392146,1822,3575.0,3600.0
222,A118990,0.01246581175026045,1823,20750.0,19130.0
223,A005440,0.01230993363921201,1824,3610.0,3610.0
224,A036830,0.012288023092235437,1825,29100.0,27550.0
225,A237690,0.012285848284760495,1826,86300.0,78600.0
226,A130500,0.01222198521068763,1827,3530.0,3505.0
227,A060980,0.012158993551747767,1828,35550.0,36350.0
228,A067390,0.0121073521558886,1829,3495.0,3660.0
229,A000680,0.01182393777595243,1830,2860.0,2830.0
230,A153460,0.011730373815162457,1831,8780.0,8640.0
231,A094940,0.011669529076794768,1832,8740.0,8930.0
232,A077360,0.01164314801598155,1833,6360.0,6900.0
233,A252990,0.011512931642306032,1834,5160.0,5640.0
234,A023910,0.011505687061438005,1835,28200.0,27800.0
235,A000760,0.011474465767406163,1836,26100.0,21350.0
236,A353200,0.011416076968335794,1837,25400.0,30200.0
237,A098460,0.01139823056634763,1838,13820.0,14120.0
238,A035000,0.011277907531965524,1839,6170.0,6180.0
239,A001630,0.01123182993794685,1840,48700.0,47800.0
240,A078150,0.011041240271307212,1841,2915.0,2535.0
241,A014820,0.010925789242168159,1842,40400.0,39650.0
242,A064760,0.01080029726623733,1843,105700.0,105200.0
243,A007660,0.010765831045641104,1844,14630.0,22000.0
244,A099190,0.010662220428513244,1845,17440.0,22650.0
245,A000590,0.010568311458096951,1846,61700.0,61500.0
246,A238200,0.01048277907600044,1847,8040.0,7230.0
247,A183300,0.010321970816582407,1848,52100.0,59600.0
248,A270660,0.010258841807171641,1849,15730.0,15930.0
249,A064260,0.010158864685179271,1850,4275.0,3995.0
250,A024950,0.010154020353160759,1851,6640.0,6480.0
251,A153490,0.00978178282777004,1852,1207.0,1205.0
252,A297890,0.009625133389666855,1853,16550.0,15800.0
253,A002880,0.009555647504778815,1854,703.0,707.0
254,A230980,0.00952506236728369,1855,1122.0,1154.0
255,A027360,0.009433446115819796,1856,2435.0,2295.0
256,A000810,0.00936678159150884,1857,225500.0,221500.0
257,A067630,0.009005949768797332,1858,11230.0,9990.0
258,A123010,0.008995076454430918,1859,2410.0,2235.0
259,A044450,0.008916652210149523,1860,8040.0,8550.0
260,A284620,0.008887388731985822,1861,4830.0,4430.0
261,A003410,0.00871685743353082,1862,5810.0,5590.0
262,A071200,0.008638091013979152,1863,5300.0,5280.0
263,A037710,0.008454364314664146,1864,33650.0,33100.0
264,A034950,0.008370875928799659,1865,73800.0,75600.0
265,A004310,0.008369919451200065,1866,4780.0,4235.0
266,A041590,0.008237285657241569,1867,1070.0,1110.0
267,A012160,0.008061013600700323,1868,754.0,767.0
268,A051490,0.00803846597612299,1869,8140.0,8020.0
269,A306040,0.00803361289375287,1870,13140.0,12700.0
270,A038290,0.007976371145392033,1871,19980.0,19650.0
271,A036460,0.007960949754178744,1872,26250.0,25300.0
272,A065560,0.007832169719335941,1873,5770.0,5770.0
273,A006580,0.007832169719335941,1874,3260.0,3260.0
274,A257370,0.007832169719335941,1875,9210.0,9210.0
275,A160600,0.007832169719335941,1876,3100.0,3100.0
276,A223310,0.007832169719335941,1877,3500.0,2850.0
277,A069110,0.007832169719335941,1878,2630.0,2630.0
278,A134380,0.007819212406870854,1879,64800.0,64600.0
279,A192250,0.007677367471387792,1880,1574.0,1515.0
280,A336370,0.007656807726750269,1881,39350.0,37600.0
281,A078160,0.0074539789117185635,1882,14700.0,14550.0
282,A123890,0.007334157764725958,1883,3075.0,3175.0
283,A008970,0.007277020261708314,1884,1051.0,1047.0
284,A035620,0.007090623101476926,1885,829.0,829.0
285,A046440,0.006992154432205316,1886,5760.0,5780.0
286,A100090,0.006987381719725164,1887,19510.0,20150.0
287,A033180,0.006855581242309555,1888,442.0,442.0
288,A053260,0.0068311476435652775,1889,6510.0,6870.0
289,A102460,0.006800778881257339,1890,17840.0,17540.0
290,A001520,0.006781422818970004,1891,1045.0,1033.0
291,A002170,0.00674446492147797,1892,50500.0,50500.0
292,A032500,0.006709736347828482,1893,18650.0,15480.0
293,A002800,0.006650067989073396,1894,4890.0,4880.0
294,A078140,0.006641442234300357,1895,7810.0,8800.0
295,A111110,0.006598342918658783,1896,7800.0,8250.0
296,A108320,0.006570516568837595,1897,116200.0,121900.0
297,A017960,0.006341116911445768,1898,11310.0,12010.0
298,A004830,0.00630804634265434,1899,4585.0,4500.0
299,A302440,0.00628703941162236,1900,82900.0,79400.0
300,A002020,0.006268509605868192,1901,19960.0,19590.0
301,A052400,0.006266088938368481,1902,17100.0,17380.0
302,A086900,0.006261420120607332,1903,246000.0,251500.0
303,A041460,0.006193344571162423,1904,5020.0,4900.0
304,A100790,0.006183716837437022,1905,5240.0,5160.0
305,A001460,0.006075014964302218,1906,419500.0,413000.0
306,A348150,0.005932514992043791,1907,12270.0,10680.0
307,A206560,0.005912388314353272,1908,9960.0,10940.0
308,A234690,0.005856915596031601,1909,7860.0,7500.0
309,A042420,0.005733320814854663,1910,27300.0,25400.0
310,A318410,0.005731942222478088,1911,10830.0,10450.0
311,A137950,0.005696363210771176,1912,7750.0,8060.0
312,A001070,0.005650849803807332,1913,53400.0,38100.0
313,A001450,0.005609702216019748,1914,32800.0,30550.0
314,A084180,0.005602553483949033,1915,924.0,1041.0
315,A097780,0.005598285043540977,1916,1193.0,1189.0
316,A018290,0.005552879184187353,1917,6280.0,9190.0
317,A299660,0.005418243994553025,1918,8420.0,7140.0
318,A038060,0.0054076872069238405,1919,1643.0,1618.0
319,A014530,0.005190632533161427,1920,3640.0,3605.0
320,A007570,0.0051519491070528695,1921,17570.0,17370.0
321,A234340,0.005050523263890302,1922,18430.0,18560.0
322,A019540,0.004994446460157429,1923,4055.0,3995.0
323,A074600,0.004956016017542649,1924,26050.0,28550.0
324,A000990,0.00489422050674133,1925,60400.0,63800.0
325,A001820,0.004859783477844736,1926,44350.0,45300.0
326,A096240,0.004840787862196312,1927,19300.0,18840.0
327,A305090,0.004756986646476903,1928,7550.0,8410.0
328,A089980,0.004696616026598861,1929,30100.0,29250.0
329,A065130,0.004689256679850425,1930,5920.0,6160.0
330,A066360,0.0046341095825664005,1931,1253.0,1281.0
331,A263860,0.004557025984508765,1932,13540.0,16350.0
332,A004870,0.0044555311871826535,1933,650.0,649.0
333,A078930,0.0044535343722948,1934,38500.0,37800.0
334,A042660,0.00439761862915584,1935,28350.0,39300.0
335,A007690,0.0042988061309363786,1936,44000.0,52500.0
336,A091120,0.004278216240453759,1937,26850.0,29700.0
337,A335810,0.004169655782831935,1938,5760.0,6310.0
338,A069460,0.003992824283297522,1939,1523.0,1520.0
339,A089600,0.003882042004324847,1940,20600.0,21450.0
340,A063570,0.003784259206184717,1941,5820.0,6390.0
341,A036200,0.0037553074100949192,1942,8360.0,8390.0
342,A064520,0.0036654262846426188,1943,6530.0,6100.0
343,A238090,0.0036274999684540524,1944,3100.0,2760.0
344,A047820,0.0034957708668799763,1945,6920.0,5850.0
345,A032800,0.0034789462750289294,1946,578.0,598.0
346,A122870,0.0034409085332604596,1947,93900.0,80800.0
347,A145210,0.003398046917301563,1948,7300.0,6810.0
348,A039420,0.003336152753332193,1949,2730.0,2790.0
349,A277410,0.0033163872655636714,1950,1856.0,3170.0
350,A065680,0.0033111384232660654,1951,13530.0,15540.0
351,A319660,0.003101549610129576,1952,21450.0,21900.0
352,A268600,0.00309899262702762,1953,6680.0,6680.0
353,A238120,0.002864194488694535,1954,8100.0,8680.0
354,A357230,0.0028269462496433,1955,8500.0,9520.0
355,A051500,0.002762786832393266,1956,28050.0,29000.0
356,A014190,0.0027373082213181742,1957,2005.0,1950.0
357,A006120,0.0027049765131570516,1958,35250.0,37050.0
358,A229640,0.0026153763696061968,1959,6850.0,7300.0
359,A056090,0.0024843986437506835,1960,1180.0,1180.0
360,A008770,0.0024840286302258117,1961,77200.0,72900.0
361,A013890,0.0024692262052523114,1962,30200.0,28750.0
362,A263540,0.002347253898097124,1963,5950.0,5950.0
363,A004450,0.002332765037489287,1964,34950.0,35150.0
364,A005850,0.0023278548225220378,1965,36050.0,35450.0
365,A048870,0.002236737652026186,1966,2430.0,2420.0
366,A052330,0.002139932276798034,1967,9250.0,8860.0
367,A007110,0.00213438570872005,1968,1279.0,1301.0
368,A093230,0.0018916033637699885,1969,1392.0,1392.0
369,A192650,0.0018547876074805267,1970,8820.0,9060.0
370,A009680,0.0017768157850206843,1971,9000.0,8670.0
371,A064820,0.0017649704082957373,1972,4315.0,4630.0
372,A170790,0.0017582438164470181,1973,14500.0,13520.0
373,A023900,0.001713123632854766,1974,13280.0,13900.0
374,A091700,0.001710724179085904,1975,9120.0,8840.0
375,A001540,0.0016527172355998135,1976,8400.0,8180.0
376,A033830,0.0015496039751100004,1977,1044.0,1018.0
377,A039240,0.0014678749129901436,1978,3320.0,3435.0
378,A178780,0.0014471675885818168,1979,8650.0,8650.0
379,A140670,0.001442223417354479,1980,14600.0,12970.0
380,A089790,0.0013721553550600449,1981,8570.0,8670.0
381,A222110,0.001260620286077489,1982,5620.0,5250.0
382,A290650,0.0012351876074348268,1983,34200.0,33500.0
383,A017550,0.0011515570783172282,1984,2690.0,2770.0
384,A289080,0.0010940834183198525,1985,2190.0,2125.0
385,A354200,0.0010733906278582968,1986,7250.0,6640.0
386,A044820,0.001040724474155889,1987,8750.0,9270.0
387,A002290,0.000844782355242223,1988,3785.0,3730.0
388,A024810,0.0008298246088770062,1989,899.0,899.0
389,A039310,0.0007779016073803471,1990,2495.0,2480.0
390,A065510,0.0007591484113836312,1991,17370.0,21500.0
391,A010140,0.0006825540386291226,1992,6120.0,6820.0
392,A095610,0.0006305772673989846,1993,21850.0,21000.0
393,A067310,0.0005179521714605356,1994,16950.0,20700.0
394,A002760,0.0005093551881285935,1995,1688.0,1708.0
395,A262840,0.0002899751732933413,1996,6980.0,7050.0
396,A333620,0.00023271716039024963,1997,13460.0,13980.0
397,A217270,0.0002202954978610592,1998,8780.0,8890.0
398,A368770,0.00020164368367790505,1999,3495.0,3810.0
399,A054180,3.804847986786143e-05,2000,1815.0,1646.0
